"feature";"time"
1356;322
438;851
2520;579
722;5729
23646;2
475;9970
714;1426
862;5365
633;2888
470;23
1447;5848
1173;2965
3483;6064
2763;5518
5845;470
1103;4383
988;1196
939;282
2100;52
4393;2034
1334;1474
4167;3004
1305;1025
196;1011
1052;4044
6096;3044
1763;1092
4729;6474
18188;8901
2936;140
487;6244
959;5017
2679;1566
8906;4036
2158;3948
405;418
1729;959
4345;4978
441;7853
1313;2661
27746;21
1258;1593
990;8186
14962;6022
562;6870
767;6
2528;8848
1853;2080
356;7900
15227;3381
1056;4014
1469;2671
2189;6209
815;6003
606;3805
1140;12
5797;33
1522;74
565;9026
5722;3062
4637;253
1850;4254
1202;1297
7037;101
598;6055
956;569
2242;9707
2571;1303
10527;276
566;2954
392;5903
314;8252
16377;25
758;1522
3983;19
2334;674
3034;1208
3503;4190
555;5823
719;1651
10488;5485
887;6057
39140;2689
15277;4695
7784;9180
4116;6401
1675;3665
1270;4112
512;8640
1210;2793
3862;7341
300;3326
895;10005
4008;5679
20488;8799
1278;5928
3613;4349
870;6825
5751;5249
1303;6705
679;875
607;1254
3317;9942
1595;7517
7748;1010
1008;2883
542;7593
555;2613
894;559
9580;2480
1884;4082
34184;1354
466;352
7610;2816
121;3501
313;3157
440;3979
2034;503
27770;21
1813;4808
33961;8595
2160;5425
3312;6972
22864;1811
1892;2008
453;3369
1307;291
802;1362
534;4372
1518;181
1291;1688
5083;3927
323;5714
1768;8126
20244;20
1005;1658
2698;6387
1240;1154
2559;3623
666;7322
156;287
1323;2598
1774;7622
501;5583
2388;4652
444;1495
2403;706
932;766
6448;9045
6455;11
6370;45
5405;7597
835;4564
2074;3109
1672;235
58951;7805
1806;9195
1098;661
18586;6110
919;31
1542;3312
5603;1052
91318;7183
1514;689
1111;3741
1854;21
1217;8620
254;7094
3009;7914
8468;390
683;5547
929;1011
414;4823
2140;4238
772;3809
1189;2863
1758;4301
1366;6083
7393;2764
4267;291
288;4480
2587;9751
3123;6549
539;2295
1425;668
2718;10062
973;4591
754;5595
1529;1311
11981;4484
1880;8136
719;466
742;488
7923;2146
3036;581
2364;1369
1928;5762
681;7237
3177;21
33838;7125
18964;2101
929;9700
522;4370
1645;9712
1393;7866
1247;4521
142;78
4162;3401
991;2069
4607;4061
733;4550
2635;158
3153;2571
1599;7942
15200;3319
284;3871
4171;5084
530;88
1445;6678
1001;4069
7385;2916
502;9381
751;4747
74;2788
8862;4737
1315;2732
737;300
3914;1786
1437;3066
2240;318
2215;5112
1395;3442
2832;9737
415;4904
399;6969
14796;4392
3701;3453
586;5660
2112;2846
687;56
9777;13
630;1769
8949;5544
797;2782
3993;421
1650;526
4558;5519
1107;8490
5780;2746
17934;8587
939;1075
1788;1201
575;3314
812;1563
2012;5978
26892;6534
1141;3005
190;6073
8988;6678
2596;8729
259;4416
1258;132
154;3876
214;8635
1305;7115
2442;95
7037;1877
5561;1070
456;1793
1141;6463
367;6994
1246;10027
858;312
471;8437
13144;4261
342;4505
1833;3191
1064;7633
1999;7648
4029;3590
1338;212
5328;6059
11074;625
1132;677
1111;4835
13673;296
1218;4221
659;7876
115;1685
841;4393
565;7367
572;9510
4421;709
6418;5994
19169;1171
8941;1876
1682;3795
264;2923
1646;5509
9439;7415
14718;3689
10486;456
1538;4817
1335;5530
8523;1509
18894;9606
643;64
2353;8383
821;6
3687;6220
421;9845
1680;160
1848;4726
6694;1184
688;9831
1780;2982
1077;2975
4441;8658
3968;8765
748;587
3248;3636
152;495
3583;23
679;1135
772;238
4872;7722
1666;1503
657;6016
3840;3362
95094;696
520;9534
1716;18
5504;26
5413;37
551;6076
279;1069
411;8612
33911;9994
5609;3177
1688;2092
3512;4376
6491;2587
784;6916
4070;2673
6248;9452
643;6437
1167;563
1557;6006
468;9039
537;4084
940;20
3292;3739
15746;7105
1900;4033
2895;1641
11072;99
240;2891
2274;5394
1870;1413
1832;119
2008;403
1190;8552
844;12
911;4949
1361;2253
941;26
667;6
594;8382
1705;2415
5909;1996
1744;65
381;4113
2831;1793
510;2014
10128;1814
3399;598
169;20
697;240
4380;9860
12334;227
2340;14
1010;2418
4948;6546
2153;7168
21351;5621
906;136
1053;7502
2609;3333
1148;7448
1245;3502
3670;4185
375;4094
941;9462
12938;26
3930;8334
732;7197
4191;8768
1571;4
3821;2060
2541;7489
558;6448
1418;5439
764;4173
2560;5085
6634;4700
625;6551
217;160
1602;4746
316;2544
1258;3161
695;4969
1650;8706
3499;7448
7601;8966
2331;1693
2632;9360
296;7462
1560;4747
163;4232
799;6954
826;854
827;8689
2606;1971
2630;8830
13849;8332
3240;1506
622;9444
9374;422
2444;644
1513;5769
4631;62
6289;8315
505;1698
4385;1911
3298;4840
320;5651
2006;9123
677;8642
10297;4485
1166;957
578;939
1399;1782
3707;182
347;380
514;2426
3936;2825
586;8491
1584;7724
16219;5907
1681;1203
78281;3769
1086;3035
1791;8585
2695;3610
392;9011
15778;8458
2348;39
2438;303
3169;2452
399;443
9966;1775
2323;5965
3394;8222
2071;7387
1821;1825
1003;6431
26511;1741
582;3948
3141;958
1035;6030
366;11
1691;9
2423;6752
3147;4850
1431;10
1744;5549
1735;1075
657;1482
2653;1454
2498;2247
8195;415
13487;984
12409;763
9177;6274
2373;1518
1369;1523
607;6445
1578;2895
2108;138
3244;4847
5953;6
1074;13
4343;365
2657;8909
10479;8115
2251;1359
2492;2445
3873;1385
1927;1800
724;2106
2477;6151
2835;1543
4313;6620
1081;8748
2882;331
2977;5483
33314;7010
1487;1692
351;2249
159;1615
4666;7140
1125;5
1609;3405
194;4099
1019;8748
318;19
12153;6580
1163;6433
27661;9267
4567;6144
2688;8514
322;1447
2177;4962
11165;8562
577;9613
13701;8074
523;9194
1423;1347
3663;8730
10019;3925
4348;1406
12144;3868
304;4484
6896;2194
1987;7
3898;2779
14136;6238
3458;3853
372;7
8220;1150
758;3999
2700;1756
6588;4960
6032;5262
798;8169
20461;4172
787;923
3048;2709
6405;1735
2368;5392
2317;2773
26355;8490
825;2545
6690;5579
2539;5569
1133;4293
2494;3904
674;4216
582;3969
6645;1421
1369;382
978;913
2440;726
1173;1670
1546;822
7754;9110
2040;5268
8450;1695
23997;4961
958;5619
233;8740
3110;3193
5598;9786
206;154
237;2742
5647;1095
2078;57
33522;5471
640;4493
1116;131
582;1318
1133;1816
1079;5805
1347;8297
653;7153
1198;5010
3184;5686
2487;2901
1710;21
2047;6693
4369;7226
4709;52
638;5272
702;4384
307;222
8606;1173
578;4161
1551;7481
22246;9509
2369;329
246;1886
1447;7539
1158;8246
291;227
9400;5968
2225;1901
243;8712
685;1503
6519;824
3552;3916
9771;6389
1685;1337
664;2719
1703;1833
445;1630
1351;873
1344;3369
22712;686
8959;8587
3871;135
2178;9
4500;2544
54557;1751
1496;846
3323;9275
3006;4059
3006;9772
978;149
1395;6247
14704;3699
3813;691
205;4766
542;2530
3529;2815
1561;419
715;272
1160;3591
1587;10
1199;8970
3836;2323
5446;1441
4475;3209
1513;2654
57069;30
13002;2092
1837;302
237;4780
2073;682
7097;2497
1507;3613
1860;61
371;6663
8550;3127
1269;6059
2193;2993
177;1191
1997;1208
1166;5915
1651;9436
4082;10
9339;6448
635;657
907;1633
2043;1026
19896;8679
6084;8251
998;9077
5080;1332
147;2089
1026;5835
914;268
3073;8162
4330;927
1508;936
465;1609
623;1607
824;5439
24946;1468
13392;9592
8571;2585
2865;60
1959;7266
472;3466
5105;7102
3664;2549
5918;808
1297;508
1671;5773
239;2302
10493;436
355;5742
2891;7105
15144;4417
499;933
3158;2456
338;6434
1591;2256
1576;3112
1480;1458
841;1233
8629;7677
1404;7514
2123;4825
442;4743
1192;2476
13699;2512
2662;4757
2955;3088
4027;4791
7004;2817
1924;8301
3888;654
173;596
3411;1890
1831;865
713;5830
14240;218
3817;93
2987;4875
774;769
1604;696
1161;3470
5529;5365
4376;1350
4107;7610
7019;1156
16907;1520
3859;3937
1175;29
834;39
691;5102
1965;9898
8007;271
30555;10109
16591;27
1885;2266
776;332
2111;4868
25872;1720
7664;36
1152;15
425;45
4020;8097
4282;4385
826;7216
1094;644
1811;8
1707;57
17694;646
4068;4905
2052;3553
6643;796
2842;9332
1340;5655
919;5340
10965;8016
944;49
18985;478
4588;6721
3158;3525
295;25
7257;9801
3967;7
901;1691
1300;7708
2969;58
1447;4301
1863;432
2961;2412
1510;3496
1736;1622
481;8487
3299;401
4472;101
12253;1312
540;5067
1338;3880
1270;3116
1200;5589
134;335
1746;1518
923;1262
2275;8154
2076;4701
5345;9227
4339;3199
2443;5617
1684;8590
2103;437
400;683
3558;9
1998;9028
786;9318
14444;3860
8924;501
373;618
2234;2362
767;5776
5638;1368
147;7081
10212;518
2187;3602
1292;5784
2861;548
858;6475
736;7088
663;29
11107;8958
753;788
2802;8268
1096;5329
207;8062
1412;7690
7936;11
562;2813
1226;4103
625;2
3182;2008
552;2746
18013;4270
2054;8432
1368;5830
2159;1704
6739;7037
751;1236
6312;4561
957;4455
641;6454
976;2331
758;6638
641;1668
445;9953
228;998
3088;3714
1478;1915
179;542
3606;469
249;8274
388;6728
1180;3470
2964;1380
9252;8182
14881;3818
1301;9332
4997;4077
824;4312
1504;4639
279;5596
4830;1111
1853;2637
6344;3629
3986;389
583;6366
524;1390
1021;4948
558;2777
851;4213
1831;7204
7304;3364
5982;709
23565;2372
37818;149
5951;3269
410;2739
4994;487
858;975
228;602
1147;612
3343;2078
1624;2082
5475;2054
2200;6932
590;4900
1166;1498
20616;11
8620;6650
803;1777
320;4670
1413;32
502;518
755;2447
450;171
1121;8880
1535;4648
518;2085
1081;9788
3403;616
1562;2717
3449;5720
25927;1328
3135;38
1637;4788
105;5688
2782;3565
620;8363
2637;6963
251;3729
2207;3223
4204;3692
549;7223
2236;1536
486;9286
313;6009
4633;6459
3214;1635
712;6
2555;8953
3739;43
1680;6548
68302;5122
21460;4050
3396;11
3622;2682
2007;3777
1505;3237
964;1390
972;6995
4259;6913
2907;362
441;2310
4208;997
1575;9925
3710;7704
7714;4990
5366;62
1434;3610
647;2162
1153;1839
902;8906
3655;9267
66;847
4499;2820
834;7762
1016;1793
5908;5974
2247;7659
1712;1731
792;4884
409;8399
16467;5285
2799;1702
3421;9526
562;109
6449;9432
5489;7353
1347;4
851;2115
841;474
697;123
1947;2436
1203;7132
865;7348
651;2949
4383;288
3441;1402
1536;1686
228;1541
219;2853
18789;8109
173;5032
1810;2790
919;2
742;1690
984;4181
103350;4965
69952;1397
6606;209
478;203
2036;8674
400;4441
1701;5314
723;2035
37021;2588
3261;1766
373;4623
4756;302
71525;2591
1776;760
739;3119
936;4020
166;3035
3117;7940
